episode,step,ego_speed,rel_speed,distance,ttc,brake_flag,brake_value
40,71,16.560874938965107,8.466543927126493,11.151966268523712,1.3171804651946852,1,0.472630752650617
40,72,16.79090118408231,8.630082252718188,10.300024683236195,1.1935024929793725,1,0.5316829041046364
40,73,17.020927429199492,8.811744685652595,9.432657432894143,1.0704642235325459,1,0.6052723567151607
40,74,17.25095367431669,9.005593880286252,8.547745761002847,0.9491595862116701,1,0.697644558648131
40,75,17.480979919433867,9.2087070549071,7.6437280596548005,0.8300544271936244,1,0.8157426678032386
40,76,17.711006164551048,9.419770324433298,6.7194492724357895,0.7133347248400176,1,0.9709749810224815
40,77,17.941032409668246,9.636817595455126,5.774074258977994,0.5991681591754043,1,1.0
40,78,18.171058654785472,9.857805492943571,4.8070556176109625,0.48763952799149424,1,1.0
40,79,12.455305769209883,-1.3061857713175389,4.502041640650075,inf,1,0.0
41,61,14.687105178835584,11.750553638804146,50.15611221056796,4.26840417501148,0,0.20242021644273392
41,62,14.923997879030964,11.843828179745518,49.195454495798096,4.153678502355235,0,0.20966228334839376
41,63,15.160890579226347,11.937579971566,48.24814200829024,4.041702097344017,0,0.2171766280795905
41,64,15.397783279421686,12.032086829278198,47.316805661888296,3.9325518784281264,0,0.22497154372247413
41,65,15.634675979617025,12.127631828150546,46.40432436620549,3.826330236913377,0,0.23305297222389804
41,66,15.871568679812404,12.224502036365486,45.51385187886497,3.72316612516978,0,0.24142367373129625
41,67,16.10846138000776,12.322999899338024,44.648807858546135,3.623209301571496,0,0.2500829674349341
41,68,16.345354080203094,12.423440559533478,43.81289712655838,3.526631525027688,0,0.25902572184064887
41,69,16.582246780398474,12.536257944147838,43.009907897626384,3.4308410124653044,0,0.2686757179987901
41,70,16.819139480593826,13.455214813489754,14.37409812285359,1.068291983598998,1,0.92610826028161
41,71,17.056032180789174,13.60961470523154,13.160222629880073,0.9669798091213618,1,1.0
41,72,17.292924880984522,13.76126415891278,11.979549416062394,0.8705268119065631,1,1.0
41,73,17.529817581179877,13.910543504254111,10.850734313235765,0.7800366901492672,1,1.0
41,74,17.766710281375225,14.057777695659507,9.800405929182142,0.697151864352509,1,1.0
41,75,18.003602981570577,12.122391336084991,33.88470883876277,2.7952165459217113,0,0.31888488404392173
41,76,18.240495681765946,12.323031887471336,33.17041728460099,2.6917415768699677,0,0.33662417433739134
41,77,18.477388381961312,12.515619059021471,32.511676585602764,2.597688251159082,0,0.35426349057488715
42,62,14.791796684266075,14.788281793241085,30.946475982666016,2.0926349940673945,0,0.5196193623591422
42,63,15.026591300965311,15.023439525161892,29.462646484375,1.9611119301295628,1,0.5632848660987981
42,64,15.261385917664539,15.257871026638728,27.95520782470703,1.8321827321714814,1,0.6123309982519207
42,65,15.496180534363788,15.493028758560223,26.424419403076172,1.7055683439867189,1,0.6679259116687003
42,66,15.730975151063014,15.727460260038278,24.87002182006836,1.581312011530578,1,0.7313110208744157
42,67,15.965769767762259,15.962617991958842,23.292274475097656,1.459176338544913,1,0.8043729055693686
42,68,16.200563430787174,16.197048539762402,21.69091796875,1.3391895391003248,1,0.8893135860762558
42,69,16.4353580474864,16.43220627168265,20.066211700439453,1.2211514004068478,1,0.9894354301609009
42,70,16.670152664185636,16.666637773158612,18.417896270751953,1.1050756920159217,1,1.0
42,71,16.904947280884866,16.90179550508144,16.746231079101562,0.990795982241466,1,1.0
42,72,17.139741897584102,17.136227006559164,15.050956726074267,0.8783121699025855,1,1.0
42,73,17.37453651428335,17.371384738479918,13.332328796386932,0.7674879692724816,1,1.0
42,74,17.608480453492273,17.604965562467502,11.590095520020084,0.6583424136159243,1,1.0
44,61,15.039764404300723,12.0631303787269,15.583786010771986,1.2918525723848342,1,0.6866068928835269
44,62,15.282341003421863,12.211331367495578,14.374526977573733,1.1771465817262319,1,0.762769927088548
44,63,15.524917602543024,12.356628417971422,13.150485992472316,1.0642454840955087,1,0.8537274835050637
44,64,15.767494201664183,12.499131202701525,11.91197586064317,0.9530243076469627,1,0.9643550091326498
44,65,16.01007080078537,12.63897323608673,10.659278869685593,0.8433658866569379,1,1.0
44,66,16.252647399906508,12.776302337650625,9.39263534552836,0.7351606980878262,1,1.0
44,67,16.495223999027637,12.911290168766302,8.112312316980105,0.6283115173574674,1,1.0
44,68,16.737800598148798,13.04412746429857,6.818542480576753,0.5227289061103491,1,1.0
44,69,16.98037719726999,13.175038337711841,5.511520385884151,0.41833050080075573,1,1.0
44,70,9.773459516029929,-0.9739217480660489,4.477005004998825,inf,1,0.0
46,99,22.3117675781338,20.33461570740617,37.41046142589447,1.839742730533581,1,0.8127181624972495
46,100,22.275413513190188,20.319490432745813,35.377197265749516,1.741047462919518,1,0.8581501714910079
46,101,22.239059448246724,20.2818441391036,33.346084594863264,1.644134742687016,1,0.9070497875462921
46,102,22.202705383304828,20.244922637943358,31.31865692153669,1.5469882242394328,1,0.9622550640434334
46,103,22.4311294555684,20.472519397737557,29.288558960125332,1.4306279745599872,1,1.0
46,104,22.394775390627036,20.43460845947441,27.24313354510192,1.3331859819643752,1,1.0
46,105,22.35842132568807,20.395784378056224,25.20045471211224,1.2355717360507767,1,1.0
46,106,22.322067260750256,20.356035232551925,23.161651611550244,1.137827251080396,1,1.0
46,107,22.285713195810157,20.315439701089694,21.126861572518436,1.0399411424693514,1,1.0
46,108,22.249359130867344,20.27412652970157,19.096130371383797,0.9418965765754688,1,1.0
46,109,22.213005065928627,21.372687399398018,17.042083740570988,0.7973767370523088,1,1.0
46,110,22.441429138191236,21.453783094889907,14.907180786534003,0.6948509137339398,1,1.0
46,111,22.405075073246675,21.283721566204704,12.766235352046584,0.5998121762839359,1,1.0
46,112,22.368721008303357,21.12601959705537,10.640975952743162,0.5036905274018748,1,1.0
46,113,22.332366943361393,20.979492306711187,8.531250000754545,0.4066471140498219,1,1.0
46,114,22.296012878421635,20.843138337137802,6.43598938090359,0.30878216498885386,1,1.0
46,115,13.291429724876147,-0.5833578234053842,4.3541870132666345,inf,1,0.0
49,63,14.663402557373292,12.84988195887078,11.509506735054563,0.8956896858580944,1,1.0
49,64,14.892513275146717,12.939138018184062,10.287727864173814,0.7950860288927996,1,1.0
49,65,15.121623992920153,13.02408082288577,9.08449278129631,0.6975150803220709,1,1.0
49,66,15.350734710693594,13.110614294544403,7.915040361299317,0.6037123954285596,1,1.0
49,67,15.579845428467058,13.197622853712929,6.8038302340818335,0.5155345253836898,1,1.0
49,68,15.808956146240488,13.28443905428398,5.7938150721052315,0.4361354701113131,1,1.0
49,69,16.038066864013935,8.204353785564926,5.639347576532219,0.6873603605995534,1,0.8776492540767542
49,70,16.26717758178737,8.33133531547917,4.9434259798014155,0.5933533812541187,1,1.0
49,71,14.250256437992487,4.104992356530534,4.586349891820522,1.1172614936844418,1,0.270158485708588
54,60,15.076175689728199,6.837018336757479,27.542208984814312,4.028394780915048,0,0.12479460526261833
54,61,15.323329925568618,7.059265326019643,26.901712055495967,3.810837362400778,0,0.13620723677018998
54,62,15.570484161408968,7.28819119959469,26.257948133878703,3.6028072555696613,0,0.1487441247117645
54,63,15.817638397249281,7.522120904587744,25.61390593063831,3.4051441415966046,0,0.16242987149377996
54,64,16.064792633089613,7.759745268722359,24.97323670296098,3.218306250802073,0,0.17728875395587854
54,65,16.311946868930004,8.000063273886635,24.340370342027715,3.042522228727641,0,0.193339572363719
54,66,16.559101104770335,8.242328346115691,23.720483890462145,2.8778863076524663,0,0.2105898183850823
54,67,16.806255340610676,8.485996087665239,23.119615437577586,2.7244433297798647,0,0.22902671299609575
54,68,17.053409576450996,8.723908548371185,10.460236410300274,1.199030956400073,1,0.5349852398946647
54,69,17.300563812291387,8.97064844959735,9.613739514269067,1.0716883587942387,1,0.6154835015554243
54,70,17.547718048131745,9.217550121325619,8.79208544143365,0.9538418913603065,1,0.7105591025847985
54,71,17.79487228397211,9.464558043441054,8.016670123210805,0.847020017883071,1,0.8216138590046957
54,72,18.042026519812428,9.711637426065789,7.317832920302107,0.7535117508259965,1,0.9476839431209083
54,73,18.28918075565278,9.95876300426801,6.737044944964818,0.6764941531470862,1,1.0
54,74,18.536334991493128,14.843935948216307,47.73552788639328,3.215826857035807,0,0.3394044291151225
54,75,18.783489227333504,14.798749341456421,46.93284291194531,3.1714060309454775,0,0.34311069705767566
55,118,22.458650588999856,19.514361410401456,33.89201414597818,1.7367729044883433,1,0.8261756685416588
55,119,22.422296524066386,19.529109421038605,31.92201279857715,1.63458620208189,1,0.8784877335858028
55,120,22.38594245912572,19.51127143448186,29.95730828100245,1.5353847329528474,1,0.9343927164104602
55,121,22.34958839417562,19.45579210551796,28.00132578486693,1.4392282582483662,1,0.9939861455167951
55,122,22.313234329235144,19.44403516664055,26.05231734099478,1.3398616654269289,1,1.0
55,123,22.276880264288685,19.356480514936738,24.101609939568583,1.2451442255202432,1,1.0
55,124,22.240526199342092,19.125276026208603,22.15366004537155,1.158344591472194,1,1.0
55,125,22.20417213439942,18.811465832412324,20.224238323493775,1.0751016695704398,1,1.0
55,126,22.449762344360398,18.779828327807092,18.320514682886447,0.9755421808494094,1,1.0
55,127,22.413408279419023,18.847819444989245,16.42356525403955,0.8713774716473002,1,1.0
55,128,22.377054214477614,18.915180943334175,14.529857356126577,0.7681585177353002,1,1.0
55,129,22.340700149536904,18.964228801829137,12.640254065440864,0.6665314048637552,1,1.0
55,130,22.304346084595693,18.961197972044562,10.756953066096239,0.5673139999885951,1,1.0
55,131,22.267992019656894,18.891321813351592,8.884336622867288,0.4702866591679261,1,1.0
55,132,22.231637954713268,18.702033806386577,7.029851670045163,0.3758870154348952,1,1.0
55,133,22.19528388977054,18.4067957248584,5.211356970299998,0.283121356275066,1,1.0
55,134,12.111667908653748,-1.377721396591733,4.67234753910518,inf,1,0.0
57,60,14.956320762636938,11.244098120876373,24.227291593611454,2.1546673937885523,0,0.38371208616052854
57,61,15.201510429385,11.258186297958906,23.10262104790023,2.052073081441964,0,0.4034007480107389
57,62,15.446700096133135,11.2734912345045,21.976499137511343,1.9493960371609116,1,0.42522564076560704
57,63,15.691889762881148,11.29071691225881,20.84880725296442,1.846544149054697,1,0.44959649266182544
57,64,15.93707942962927,11.3108218006073,19.71931233022158,1.7434022635882047,1,0.4770431305178748
57,65,16.182254791262658,11.335059194319676,18.58772811907965,1.6398439390942479,1,0.5082558254517808
57,66,16.42742538452448,11.365014857477732,17.453585525098333,1.5357292307994268,1,0.5441472626867137
57,67,16.672595977786163,11.402536431261218,16.316293500893,1.430935441360241,1,0.5859256624598422
57,68,16.91776657104792,11.449635632965926,15.17505128829053,1.325374166894739,1,0.635205509539
57,69,17.16293716430968,11.508327614777912,14.028848432329866,1.219017124114136,1,0.6941662616307195
57,70,17.408107757571457,11.580426045305014,12.876499114364458,1.1119192907056217,1,0.7657947138911455
57,71,17.65327835083324,11.66733851181918,11.716626861053006,1.0042244723750748,1,0.8542836399961213
57,72,17.898448944094973,11.769893814464352,10.547752299693235,0.8961637603502257,1,0.9657089552163971
57,73,18.143619537356734,11.888290930860787,9.368312238629036,0.7880285142004605,1,1.0
57,74,18.388790130618442,12.022100276123366,8.176736072224735,0.6801420620708212,1,1.0
57,75,18.633960723880293,12.1704257866225,6.971484160696561,0.5728217141227289,1,1.0
57,76,18.879131317142033,12.332034833886157,5.751155173706773,0.4663589789662011,1,1.0
57,77,12.383649484093976,-0.4139247538879065,4.514441849565484,inf,1,0.0
58,64,14.243875503540657,11.085969267176791,25.001045724909336,2.2551970984559864,0,0.36145168846448206
58,65,14.463010787964516,11.235352923672508,23.88946956570256,2.126276738078094,0,0.38853309950295184
58,66,14.68214607238836,11.381556106478385,22.76302753567996,1.999992560131847,1,0.4184411193115547
58,67,14.901281356812179,11.5245168240648,21.622017182003333,1.8761755926160428,1,0.45165865406253514
58,68,15.120416641236007,11.664158780413718,20.46678564281527,1.7546730997166116,1,0.48878548032249763
58,69,15.339551925659864,11.800396139558124,19.2976571682201,1.6353397750376468,1,0.5305785378529306
58,70,15.558687210083708,11.933123989440805,18.114978896347033,1.5180416219907151,1,0.5780049603042106
58,71,15.777822494507541,12.062223130138408,16.919097965465323,1.402651715436405,1,0.6323224515201606
58,72,15.99695777893137,12.119665759500464,15.712017092369766,1.2964067990120356,1,0.687401435074272
58,73,16.21611213684155,12.177153472950405,14.498901378059186,1.1906642558350087,1,0.7519995056932842
58,74,16.435266494751698,12.234679349627028,13.280036926768812,1.0854421719825171,1,0.8287947519716963
58,75,16.654420852661872,12.292262456268706,12.055419926045337,0.9807323890889926,1,0.9215998550903379
58,76,16.87357521057204,12.349921859485995,10.825035119944305,0.8765266082740092,1,1.0
58,77,17.092729568482202,12.407695699159895,9.58888251237882,0.77281735020533,1,1.0
58,78,17.311883926392394,12.465612582955007,8.346962109215829,0.6695990312284483,1,1.0
58,79,17.531038284302543,12.523739260357036,7.099235773331305,0.5668623105084443,1,1.0
58,80,17.750192642212696,12.5821424839028,5.8456958937265435,0.46460258268457416,1,1.0
58,81,9.75657577548569,0.006930470613575324,5.100578954687212,735.964300129382,1,6.924159600936997e-07
59,62,14.503337860107653,8.296642303466836,21.406574249267578,2.580149109275523,0,0.23643874921918193
59,63,14.733554840088123,8.365459442138178,20.57550048828125,2.4595780579174304,0,0.25008651786507946
59,64,14.963771820068605,8.445024490354779,19.737335205078125,2.33715547274262,0,0.26568950604969244
59,65,15.19398880004908,8.538618087768622,18.890911102294922,2.2124084843841096,0,0.28378103307259855
59,66,15.424205780029544,8.648681640625014,18.034793853759766,2.0852650846859526,0,0.3049648115463181
59,67,15.654422760010014,8.776435852050561,17.16730499267578,1.9560679622200787,1,0.32990988966432794
59,68,15.884639739990483,8.921813964843665,16.28668975830078,1.825490850008569,1,0.3593640213020041
59,69,16.114856719970955,9.083595275879143,15.39120864868164,1.694396126339086,1,0.3941884704299606
59,70,16.345073699951435,9.259786605834446,14.479267120361328,1.5636717925268568,1,0.43542811570031886
59,71,16.575290679931907,9.34756278991693,13.551887512207031,1.4497776390253554,1,0.4740870426435265
59,72,16.80550765991236,9.443054199217801,12.615188598632812,1.3359225026663268,1,0.5197473799153052
59,73,17.035724639892845,11.03373622894312,11.631515502929688,1.054177412037321,1,0.7696087254546384
59,74,17.265941619873335,11.892834663390087,10.513359069824219,0.8840078389542965,1,0.9892142337203728
59,75,17.496158599853803,12.062941551208457,9.32342529296875,0.7728981570033999,1,1.0
59,76,17.72637557983425,12.118140220641873,8.116485595703125,0.6697798051451506,1,1.0
59,77,17.956592559814748,12.174254417413682,6.903541564941406,0.5670607273548343,1,1.0
59,78,18.18680953979521,12.231579780578134,5.684967041015625,0.4647778245327294,1,1.0
59,79,11.495561599849262,-0.4143848418377587,4.605361938483696,inf,1,0.0
61,61,14.909981727608635,10.76498603776403,16.93353652968919,1.5730198321006288,1,0.503199689450212
61,62,15.150460243233814,10.854841231890864,15.855255127091977,1.4606620943022364,1,0.5464303439472015
61,63,15.39093875885894,10.943771361880707,14.768001556526368,1.3494435389948114,1,0.5963117740560886
61,64,15.631417274484152,11.032110213864218,13.671867370726392,1.2392794402601917,1,0.6545614719296304
61,65,15.871895790109178,11.210084914872116,12.564739227408657,1.120842466656016,1,0.7354030331150155
61,66,16.11237525940871,11.39420223207848,11.440025329698347,1.0040216152641963,1,0.834453138175088
61,67,16.352853775033832,11.560961723099108,10.29733657847381,0.8906989595769925,1,0.9543861096879134
61,68,16.593332290658935,11.929996311653237,9.132929021023259,0.7655433231024724,1,1.0
61,69,16.833810806284085,12.293571516987694,7.931615845397217,0.6451840162508534,1,1.0
61,70,17.07428932190927,12.627796807142957,6.691922981066469,0.5299359091113313,1,1.0
61,71,17.314767837534383,12.89862956470294,5.415776894510739,0.4198722714954925,1,1.0
61,72,9.30440528627796,-1.8814659958157698,4.643664108856122,inf,1,0.0
62,63,14.329917907718517,8.187721792676378,48.96296142205057,5.9800470340658345,0,0.1006745203974142
62,64,14.553821563724426,8.272320449210689,48.322374094106024,5.8414533613379,0,0.10412800016266784
62,65,14.777725219730332,8.358704063892572,47.702777248383335,5.706958505020763,0,0.10769494686049784
62,66,15.001628875736255,8.447227020702673,47.10725491693709,5.5766531195959885,0,0.11137856713601631
62,67,15.225532531742171,8.538299616733449,46.53912831351533,5.450631905948517,0,0.1151822686107386
63,60,15.05521774295076,12.168203353912274,12.208164215410061,1.0032840395854281,1,0.8917921541104179
63,61,15.302028656037303,12.142377853424739,10.991855621725149,0.9052473703595803,1,0.9862739514310532
63,62,15.548839569123782,12.1165618896804,9.778133392803712,0.8070056078475271,1,1.0
63,63,15.795650482210101,12.090769767793432,8.566993713955798,0.7085565169536162,1,1.0
63,64,16.042461395296616,12.065020561251197,7.358425141101689,0.6098974389429956,1,1.0
63,65,16.28927230838311,12.039357185397156,6.152431488960145,0.5110265767696125,1,1.0
63,66,16.536083221469553,12.013846397433907,4.94900131348165,0.4119414507029764,1,1.0
63,67,10.965525161995167,-1.827638308456045,4.300689704565535,inf,1,0.0
64,61,14.877743721016863,7.160305268157016,15.267106501600205,2.132186538120852,0,0.24692634767655985
64,62,15.117707252511115,7.299012381098526,14.655829412515814,2.00791951668262,0,0.2672876489253785
64,63,15.357670784005478,7.450820208992961,14.090685201022303,1.8911589336185008,1,0.28969243007174605
64,64,15.597634315499658,7.6153277920306826,13.587722206643301,1.7842596638929493,1,0.3138279614087762
64,67,16.317550659189063,16.314521848940338,7.502648717109375,0.4598754892468202,1,1.0
64,68,16.55753326416968,16.55389546099817,6.102278680972449,0.3686309784515513,1,1.0
64,69,16.797515869150267,16.79448705906352,4.835631107350149,0.28792966944116893,1,1.0
64,70,17.037498474130835,17.033860670385998,3.868129442982305,0.22708471777670416,1,1.0
65,64,14.35876750946881,6.210039270675651,27.302462257194744,4.396503961918463,0,0.10385991655270846
65,65,14.579676628121174,6.3894978568707295,26.746643929285803,4.186032224821033,0,0.11223420978505244
65,66,14.800585746773747,6.577916891376315,26.197291916112345,3.9826121777940275,0,0.12144550814082246
65,67,15.021494865426076,6.773652163536953,25.65781482198682,3.7878849109059134,0,0.13148832944992578
65,68,15.242403984078493,6.975234356120501,25.132320037920444,3.6030789439881397,0,0.14234627858550625
65,69,15.463313102731131,7.181418133536848,24.62561366835253,3.429073925295089,0,0.15399068742733962
65,70,15.684222221383482,7.391172254426481,24.143199288560297,3.266491221889902,0,0.16637685859298232
65,71,15.905131340036057,7.603665821060565,23.691322770727663,3.1157764331393487,0,0.17943940686227602
65,72,16.12603950501407,11.301689537843895,17.512469602616175,1.5495443883832924,1,0.5362909187338724
65,73,16.346948623666684,11.448581839786936,16.55999339646929,1.4464667876084714,1,0.5819749858283559
65,74,16.56785774231909,11.601437034696879,15.646863145477534,1.3487004324276242,1,0.6324954157915367
66,64,14.232897758484516,10.59964963427034,28.730595696055783,2.710523148158146,0,0.28754080298096185
66,65,14.451861381531396,10.564945591961662,27.643719330431136,2.6165510356687363,0,0.2968924450978731
66,66,14.670825004578292,10.54240475002084,26.56019847388664,2.51936812365643,0,0.3076869999964267
66,67,14.889788627625174,10.533469902371875,25.47979262565575,2.4189362918214004,0,0.32019026229890635
66,68,15.108752250672058,10.538299477119175,24.402215154179906,2.3155742733599625,0,0.3346361939099088
66,69,15.32771587371894,10.555822890236165,23.327169106327165,2.2098863678268166,0,0.3512232389463334
68,97,22.42765426636371,14.09434318542942,56.95576477057035,4.0410371750739404,0,0.2564561321105772
68,98,22.391300201419547,14.057989120485265,55.54814910895451,3.951358094879295,0,0.2616000994603586
68,99,22.354946136478265,14.021635055543985,54.14311218268828,3.8613979017575946,0,0.26700241825486215
68,100,22.318592071536926,13.985280990602632,52.741706848221526,3.7712296866728066,0,0.27267750045486766
68,101,22.282238006596874,13.9489269256626,51.34392547615755,3.680851276215186,0,0.27864651805423213
68,102,22.245883941667536,13.912572860733272,49.949790954679976,3.5902626677814458,0,0.28493271753163046
68,116,22.27281570436918,18.50705655905496,3.443182109182919,0.18604698689907395,1,1.0
69,61,14.939230918884697,14.204353601462536,10.866339977118734,0.7650006668377992,1,1.0
69,62,15.180186271667903,14.406863069509154,9.479501906064403,0.6579851464075429,1,1.0
69,63,15.421141624451122,14.613480556868163,8.088627405317133,0.5535045107043698,1,1.0
69,64,15.662096977234338,14.816136918831607,6.704404466415264,0.4525069188510152,1,1.0
69,65,15.903052330017546,15.011767628968107,5.3498170964034655,0.35637489392521365,1,1.0
69,66,16.036549515759138,14.846886534192269,4.100248085431643,0.276168884027557,1,1.0
70,62,14.840125083924281,7.242190190883745,9.573227618231332,1.3218691260389472,1,0.4028492489415439
70,63,15.075682640076652,7.316995517716381,8.844143114940701,1.2087123865972982,1,0.44511364512219825
70,64,15.31124019622901,7.416280551180403,8.1089838775535,1.0934030639203427,1,0.4987316794733725
70,65,15.546797752381373,7.540285324139093,7.364782470924821,0.9767246402927982,1,0.56764488326596
70,66,15.782355308533715,7.687638098039507,6.6086851796101636,0.8596509220817123,1,0.6575547035300648
70,67,16.01791191101176,7.855673760049946,5.838127794345158,0.7431734021383342,1,0.7772386214709945
70,68,16.253469467164123,8.041007504104677,5.050975165133421,0.628152027287011,1,0.9412539100224101
70,69,11.415872173217872,-1.4094524638334782,4.556972529664195,inf,1,0.0
71,62,14.59285736084647,6.356989248505613,18.33836989507259,2.884757104062042,0,0.16203294183035125
71,63,14.82448577881535,6.563106030250662,17.71358771323478,2.6989641233265664,0,0.1788024233382276
71,64,15.056114196784177,6.775847483375536,17.076571901648393,2.5202119651520443,0,0.1976913396766244
71,65,15.28774261475304,6.993613557561355,16.429024591074697,2.349146754514619,0,0.2189034337718122
71,66,15.519371032721883,7.215130780781445,15.773335145328904,2.186146810719424,0,0.24267552367249123
71,67,15.750999450690781,7.439423060537681,15.112725106010231,2.0314377853002443,0,0.26927548826176595
73,63,14.248305320739746,9.902739524839863,29.190845489506724,2.9477545497672546,0,0.24701602519045218
73,64,14.470931053161621,9.99182224273617,28.19889450073736,2.822197374581731,0,0.2603265167004067
73,65,14.693556785583496,10.064702033996575,27.198322296147698,2.7023474916870005,0,0.2738550917020717
73,66,14.916182518005371,10.125994682311806,26.190670013433053,2.586478744570466,0,0.2878656683670428
73,67,15.138808250427246,10.179286003112793,25.177043914800453,2.473360499656007,0,0.3026153737385575
73,68,15.361433982849121,10.227570533751363,24.158161163335844,2.3620625331903615,0,0.31837736493497387
73,69,15.584059715270996,10.273547172544104,23.13449478150016,2.25185073791521,0,0.3354609022769826
73,70,15.806685447692871,10.319743156433091,22.106220245367627,2.1421289183526935,0,0.3542292143830907
73,71,16.029312133789062,10.368619918823242,21.073261260992936,2.032407536005485,0,0.3751208898493417
73,72,16.251937866210938,10.422607421874888,20.035301208503046,1.9222926085130205,1,0.39867405690007746
73,73,16.474563598632812,10.484090805053672,18.991783142097177,1.8114859452516876,1,0.42555617492039166
73,74,16.697189331054688,10.555349349974481,17.941909790046825,1.6997930807557973,1,0.45660182845872976
73,75,16.919815063476562,10.638395309446048,16.884666442879343,1.58714410883821,1,0.49285691505138135
73,76,17.142440795898438,10.734802246093718,15.818847656258804,1.4736040118498799,1,0.5356416569298301
73,77,17.365066528320312,12.46171951293938,14.701416015634473,1.1797261204899974,1,0.7767081608590687
73,78,17.587692260742188,13.928678035736077,13.426063537608028,0.9639151327327319,1,1.0
73,79,17.810317993164062,14.757152963703422,12.016362556396434,0.8142737685210545,1,1.0
73,80,18.032943725585938,16.238824634396178,10.507116947880082,0.6470367889572802,1,1.0
73,81,18.255569458007812,17.789774162148543,8.846024056665623,0.49725330833526743,1,1.0
73,82,18.478195190429688,17.848926826746588,7.06778228493812,0.39597799652285315,1,1.0
73,83,18.700820922851562,17.85262253004287,5.277350806000688,0.2956064744616552,1,1.0
73,84,10.42526495562412,-1.9631817782346541,4.287861051769221,inf,1,0.0
74,63,14.655510902404785,8.820417894120402,9.003385263228257,1.020743616833599,1,0.6353800587903032
74,64,14.884507179260256,8.83391295451576,8.122088538615298,0.9194213912265697,1,0.7064795634780832
74,65,15.113503456115723,8.85033268188587,7.257652277783688,0.8200428773302557,1,0.7935679633480184
74,66,15.342499732971191,8.870635941372097,6.420827638068469,0.7238294616648764,1,0.9011136977592835
74,67,15.57149600982666,8.896035406131183,5.628880535089034,0.6327403475945685,1,1.0
74,68,15.800492286682129,8.928006348718188,4.909949013655529,0.5499490952266696,1,1.0
77,62,14.887069702148542,6.6960145091316505,27.22083484305422,4.065229369788844,0,0.12111346328533482
77,63,15.12337112426769,6.897636307876024,26.58717338654793,3.8545339591461976,0,0.13157988635216095
77,64,15.359672546386829,7.107428827438296,25.947561924027486,3.650766339559628,0,0.14314941363902522
77,65,15.59597396850597,7.323675478096984,25.30390391522705,3.4550826276920352,0,0.1558589498103521
77,66,15.832275390625115,7.544932594078542,24.65867316321934,3.268243003598482,0,0.1697470031561668
78,60,14.960120201113494,6.640578269960924,40.04255294800573,6.029979818043972,0,0.08097503286936449
78,61,15.205367088320566,6.881304740906602,39.373676300057056,5.721832963739611,0,0.08842940592272248
78,62,15.450613975527645,7.123499870302814,38.68070220948145,5.4300137451728725,0,0.09646140502589999
78,63,15.695860862734714,7.3666868209865335,37.963474273691354,5.153398698250532,0,0.10510891555622033
78,64,15.941107749941796,7.610560417178119,37.221920013438414,4.890825113144524,0,0.11441832773183552
78,65,16.186355590823183,7.854892730715386,36.45597457886898,4.641180450028723,0,0.124443694483112
78,66,16.431602478030257,8.099529266359651,35.665588378918635,4.403414964749995,0,0.13524812612346146
78,67,16.676849365237352,8.344356536867979,34.850738525403905,4.176563929336245,0,0.1469044023009578
78,68,16.92209625244442,8.589317321780252,34.01139831544404,3.9597324259053828,0,0.1594975069525044
78,69,17.16734313965148,8.834373474124074,33.14756774903901,3.7521130214981753,0,0.17312545787938236
78,70,17.412590026858553,9.079505920413196,32.25922393800523,3.5529712983035484,0,0.18790208909396863
78,71,17.657836914065637,9.32467651367498,31.346382141131745,3.361658937461383,0,0.2039582217297932
78,72,17.90308380127273,9.569866180423093,30.409011840840463,3.1775796304286517,0,0.2214473633249402
78,73,18.148330688479785,9.8150749206575,29.447120666525933,3.0001931625146785,0,0.24055007336179549
78,74,18.39357757568685,10.060302734378244,28.460700988793644,2.8290103926532186,0,0.26147947146278677
78,75,18.638824462893925,10.305530548098996,27.449760437038158,2.663595077315225,0,0.2844875355035989
78,76,18.884071350101028,10.550758361819774,26.414291381865002,2.503544340229693,0,0.30987709845993117
78,77,19.12931823730807,10.796005249026814,25.354301452668725,2.3484891742669576,0,0.33801472200415733
78,78,19.374565124515147,11.041252136233895,24.269783020054845,2.198100606760813,0,0.36934468432700956
78,79,19.619812011722257,11.286499023441007,23.160743713417975,2.0520751089700418,0,0.4044148435156815
78,80,19.865058898929313,11.531745910648063,22.027175903363677,1.9101336496691672,1,0.4439074164139582
78,81,20.110305786136376,11.776992797855126,20.869087219286566,1.7720217357258918,1,0.488682128060204
78,82,20.355552673343446,12.022239685062196,19.68647003179224,1.6375043708580324,1,0.5398386885976538
78,83,20.600799560550527,12.267486572269277,18.479331970275414,1.5063665944455198,1,0.5988058118232594
78,92,22.24481964111516,15.346807828825078,5.655322226130105,0.3685015339481882,1,1.0
78,93,13.58089235708781,-1.334439960949032,4.459415556763107,inf,1,0.0
79,61,7.406703153219112,-1.0909077840302448,4.488820005145031,inf,1,0.0
81,62,14.806157112129185,11.410504341049663,4.878330231079942,0.4275297642655452,1,1.0
83,61,14.891933441164747,7.898772058532346,22.256604879228725,2.817729732457196,0,0.2061205716209339
83,62,15.132125854494879,7.935717078878163,21.4350899716214,2.701090494855644,0,0.21602704902052025
83,63,15.372318267824989,7.986525443294099,20.63688742529521,2.583963147907206,0,0.227265051502337
83,64,15.6125106811551,8.053979562016632,19.864014131655328,2.4663601364642136,0,0.2401126951431488
